category,Indicateur,Item Code,Item,Element Code,Element,Unit,Flag
Commodity,2574..5610,2574,Rape and Mustard Oil,5610,Import Quantity,tonnes,S
Commodity,2574..5910,2574,Rape and Mustard Oil,5910,Export Quantity,tonnes,S
Commodity,2575..5071,2575,Cottonseed Oil,5071,Stock Variation,tonnes,S
Commodity,2575..5141,2575,Cottonseed Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2575..5153,2575,Cottonseed Oil,5153,Other uses,tonnes,S
Commodity,2575..5300,2575,Cottonseed Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2575..5510,2575,Cottonseed Oil,5510,Production,tonnes,S
Commodity,2575..5610,2575,Cottonseed Oil,5610,Import Quantity,tonnes,S
Commodity,2575..5910,2575,Cottonseed Oil,5910,Export Quantity,tonnes,S
Commodity,2576..5071,2576,Palmkernel Oil,5071,Stock Variation,tonnes,S
Commodity,2576..5141,2576,Palmkernel Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2576..5153,2576,Palmkernel Oil,5153,Other uses,tonnes,S
Commodity,2576..5300,2576,Palmkernel Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2576..5510,2576,Palmkernel Oil,5510,Production,tonnes,S
Commodity,2576..5610,2576,Palmkernel Oil,5610,Import Quantity,tonnes,S
Commodity,2576..5910,2576,Palmkernel Oil,5910,Export Quantity,tonnes,S
Commodity,2577..5071,2577,Palm Oil,5071,Stock Variation,tonnes,S
Commodity,2577..5120,2577,Palm Oil,5120,Waste,tonnes,S
Commodity,2577..5130,2577,Palm Oil,5130,Processing,tonnes,S
Commodity,2577..5141,2577,Palm Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2577..5153,2577,Palm Oil,5153,Other uses,tonnes,S
Commodity,2577..5300,2577,Palm Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2577..5510,2577,Palm Oil,5510,Production,tonnes,S
Commodity,2577..5610,2577,Palm Oil,5610,Import Quantity,tonnes,S
Commodity,2577..5910,2577,Palm Oil,5910,Export Quantity,tonnes,S
Commodity,2578..5071,2578,Coconut Oil,5071,Stock Variation,tonnes,S
Commodity,2578..5130,2578,Coconut Oil,5130,Processing,tonnes,S
Commodity,2578..5141,2578,Coconut Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2578..5153,2578,Coconut Oil,5153,Other uses,tonnes,S
Commodity,2578..5300,2578,Coconut Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2578..5510,2578,Coconut Oil,5510,Production,tonnes,S
Commodity,2578..5610,2578,Coconut Oil,5610,Import Quantity,tonnes,S
Commodity,2578..5910,2578,Coconut Oil,5910,Export Quantity,tonnes,S
Commodity,2579..5071,2579,Sesameseed Oil,5071,Stock Variation,tonnes,S
Commodity,2579..5141,2579,Sesameseed Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2579..5153,2579,Sesameseed Oil,5153,Other uses,tonnes,S
Commodity,2579..5300,2579,Sesameseed Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2579..5510,2579,Sesameseed Oil,5510,Production,tonnes,S
Commodity,2579..5610,2579,Sesameseed Oil,5610,Import Quantity,tonnes,S
Commodity,2579..5910,2579,Sesameseed Oil,5910,Export Quantity,tonnes,S
Commodity,2580..5071,2580,Olive Oil,5071,Stock Variation,tonnes,S
Commodity,2580..5141,2580,Olive Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2580..5153,2580,Olive Oil,5153,Other uses,tonnes,S
Commodity,2580..5300,2580,Olive Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2580..5510,2580,Olive Oil,5510,Production,tonnes,S
Commodity,2580..5610,2580,Olive Oil,5610,Import Quantity,tonnes,S
Commodity,2580..5910,2580,Olive Oil,5910,Export Quantity,tonnes,S
Commodity,2581..5141,2581,Ricebran Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2581..5300,2581,Ricebran Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2581..5510,2581,Ricebran Oil,5510,Production,tonnes,S
Commodity,2581..5610,2581,Ricebran Oil,5610,Import Quantity,tonnes,S
Commodity,2581..5910,2581,Ricebran Oil,5910,Export Quantity,tonnes,S
Commodity,2582..5071,2582,Maize Germ Oil,5071,Stock Variation,tonnes,S
Commodity,2582..5141,2582,Maize Germ Oil,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2582..5153,2582,Maize Germ Oil,5153,Other uses,tonnes,S
Commodity,2582..5300,2582,Maize Germ Oil,5300,Domestic supply quantity,tonnes,S
Commodity,2582..5510,2582,Maize Germ Oil,5510,Production,tonnes,S
Commodity,2582..5610,2582,Maize Germ Oil,5610,Import Quantity,tonnes,S
Commodity,2582..5910,2582,Maize Germ Oil,5910,Export Quantity,tonnes,S
Commodity,2586..5071,2586,"Oilcrops Oil, Other",5071,Stock Variation,tonnes,S
Commodity,2586..5130,2586,"Oilcrops Oil, Other",5130,Processing,tonnes,S
Commodity,2586..5141,2586,"Oilcrops Oil, Other",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2586..5153,2586,"Oilcrops Oil, Other",5153,Other uses,tonnes,S
Commodity,2586..5300,2586,"Oilcrops Oil, Other",5300,Domestic supply quantity,tonnes,S
Commodity,2586..5510,2586,"Oilcrops Oil, Other",5510,Production,tonnes,S
Commodity,2586..5610,2586,"Oilcrops Oil, Other",5610,Import Quantity,tonnes,S
Commodity,2586..5910,2586,"Oilcrops Oil, Other",5910,Export Quantity,tonnes,S
Commodity,2590..5071,2590,Soyabean Cake,5071,Stock Variation,tonnes,S
Commodity,2590..5153,2590,Soyabean Cake,5153,Other uses,tonnes,S
Commodity,2590..5300,2590,Soyabean Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2590..5510,2590,Soyabean Cake,5510,Production,tonnes,S
Commodity,2590..5520,2590,Soyabean Cake,5520,Feed,tonnes,S
Commodity,2590..5610,2590,Soyabean Cake,5610,Import Quantity,tonnes,S
Commodity,2590..5910,2590,Soyabean Cake,5910,Export Quantity,tonnes,S
Commodity,2591..5071,2591,Groundnut Cake,5071,Stock Variation,tonnes,S
Commodity,2591..5300,2591,Groundnut Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2591..5510,2591,Groundnut Cake,5510,Production,tonnes,S
Commodity,2591..5520,2591,Groundnut Cake,5520,Feed,tonnes,S
Commodity,2591..5610,2591,Groundnut Cake,5610,Import Quantity,tonnes,S
Commodity,2591..5910,2591,Groundnut Cake,5910,Export Quantity,tonnes,S
Commodity,2592..5071,2592,Sunflowerseed Cake,5071,Stock Variation,tonnes,S
Commodity,2592..5153,2592,Sunflowerseed Cake,5153,Other uses,tonnes,S
Commodity,2592..5300,2592,Sunflowerseed Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2592..5510,2592,Sunflowerseed Cake,5510,Production,tonnes,S
Commodity,2592..5520,2592,Sunflowerseed Cake,5520,Feed,tonnes,S
Commodity,2592..5610,2592,Sunflowerseed Cake,5610,Import Quantity,tonnes,S
Commodity,2592..5910,2592,Sunflowerseed Cake,5910,Export Quantity,tonnes,S
Commodity,2593..5071,2593,Rape and Mustard Cake,5071,Stock Variation,tonnes,S
Commodity,2593..5153,2593,Rape and Mustard Cake,5153,Other uses,tonnes,S
Commodity,2593..5300,2593,Rape and Mustard Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2593..5510,2593,Rape and Mustard Cake,5510,Production,tonnes,S
Commodity,2593..5520,2593,Rape and Mustard Cake,5520,Feed,tonnes,S
Commodity,2593..5610,2593,Rape and Mustard Cake,5610,Import Quantity,tonnes,S
Commodity,2593..5910,2593,Rape and Mustard Cake,5910,Export Quantity,tonnes,S
Commodity,2594..5071,2594,Cottonseed Cake,5071,Stock Variation,tonnes,S
Commodity,2594..5300,2594,Cottonseed Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2594..5510,2594,Cottonseed Cake,5510,Production,tonnes,S
Commodity,2594..5520,2594,Cottonseed Cake,5520,Feed,tonnes,S
Commodity,2594..5610,2594,Cottonseed Cake,5610,Import Quantity,tonnes,S
Commodity,2594..5910,2594,Cottonseed Cake,5910,Export Quantity,tonnes,S
Commodity,2595..5071,2595,Palmkernel Cake,5071,Stock Variation,tonnes,S
Commodity,2595..5153,2595,Palmkernel Cake,5153,Other uses,tonnes,S
Commodity,2595..5300,2595,Palmkernel Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2595..5510,2595,Palmkernel Cake,5510,Production,tonnes,S
Commodity,2595..5520,2595,Palmkernel Cake,5520,Feed,tonnes,S
Commodity,2595..5610,2595,Palmkernel Cake,5610,Import Quantity,tonnes,S
Commodity,2595..5910,2595,Palmkernel Cake,5910,Export Quantity,tonnes,S
Commodity,2596..5071,2596,Copra Cake,5071,Stock Variation,tonnes,S
Commodity,2596..5300,2596,Copra Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2596..5510,2596,Copra Cake,5510,Production,tonnes,S
Commodity,2596..5520,2596,Copra Cake,5520,Feed,tonnes,S
Commodity,2596..5610,2596,Copra Cake,5610,Import Quantity,tonnes,S
Commodity,2596..5910,2596,Copra Cake,5910,Export Quantity,tonnes,S
Commodity,2597..5071,2597,Sesameseed Cake,5071,Stock Variation,tonnes,S
Commodity,2597..5300,2597,Sesameseed Cake,5300,Domestic supply quantity,tonnes,S
Commodity,2597..5510,2597,Sesameseed Cake,5510,Production,tonnes,S
Commodity,2597..5520,2597,Sesameseed Cake,5520,Feed,tonnes,S
Commodity,2597..5610,2597,Sesameseed Cake,5610,Import Quantity,tonnes,S
Commodity,2597..5910,2597,Sesameseed Cake,5910,Export Quantity,tonnes,S
Commodity,2598..5071,2598,"Oilseed Cakes, Other",5071,Stock Variation,tonnes,S
Commodity,2598..5153,2598,"Oilseed Cakes, Other",5153,Other uses,tonnes,S
Commodity,2598..5300,2598,"Oilseed Cakes, Other",5300,Domestic supply quantity,tonnes,S
Commodity,2598..5510,2598,"Oilseed Cakes, Other",5510,Production,tonnes,S
Commodity,2598..5520,2598,"Oilseed Cakes, Other",5520,Feed,tonnes,S
Commodity,2598..5610,2598,"Oilseed Cakes, Other",5610,Import Quantity,tonnes,S
Commodity,2598..5910,2598,"Oilseed Cakes, Other",5910,Export Quantity,tonnes,S
Commodity,2600..5071,2600,Brans,5071,Stock Variation,tonnes,S
Commodity,2600..5120,2600,Brans,5120,Waste,tonnes,S
Commodity,2600..5130,2600,Brans,5130,Processing,tonnes,S
Commodity,2600..5141,2600,Brans,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2600..5300,2600,Brans,5300,Domestic supply quantity,tonnes,S
Commodity,2600..5510,2600,Brans,5510,Production,tonnes,S
Commodity,2600..5520,2600,Brans,5520,Feed,tonnes,S
Commodity,2600..5610,2600,Brans,5610,Import Quantity,tonnes,S
Commodity,2600..5910,2600,Brans,5910,Export Quantity,tonnes,S
Commodity,2601..5071,2601,Tomatoes and products,5071,Stock Variation,tonnes,S
Commodity,2601..5120,2601,Tomatoes and products,5120,Waste,tonnes,S
Commodity,2601..5130,2601,Tomatoes and products,5130,Processing,tonnes,S
Commodity,2601..5141,2601,Tomatoes and products,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2601..5153,2601,Tomatoes and products,5153,Other uses,tonnes,S
Commodity,2601..5300,2601,Tomatoes and products,5300,Domestic supply quantity,tonnes,S
Commodity,2601..5510,2601,Tomatoes and products,5510,Production,tonnes,S
Commodity,2601..5610,2601,Tomatoes and products,5610,Import Quantity,tonnes,S
Commodity,2601..5910,2601,Tomatoes and products,5910,Export Quantity,tonnes,S
Commodity,2602..5071,2602,Onions,5071,Stock Variation,tonnes,S
Commodity,2602..5120,2602,Onions,5120,Waste,tonnes,S
Commodity,2602..5141,2602,Onions,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2602..5153,2602,Onions,5153,Other uses,tonnes,S
Commodity,2602..5300,2602,Onions,5300,Domestic supply quantity,tonnes,S
Commodity,2602..5510,2602,Onions,5510,Production,tonnes,S
Commodity,2602..5610,2602,Onions,5610,Import Quantity,tonnes,S
Commodity,2602..5910,2602,Onions,5910,Export Quantity,tonnes,S
Commodity,2605..5071,2605,"Vegetables, Other",5071,Stock Variation,tonnes,S
Commodity,2605..5120,2605,"Vegetables, Other",5120,Waste,tonnes,S
Commodity,2605..5130,2605,"Vegetables, Other",5130,Processing,tonnes,S
Commodity,2605..5141,2605,"Vegetables, Other",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2605..5153,2605,"Vegetables, Other",5153,Other uses,tonnes,S
Commodity,2605..5300,2605,"Vegetables, Other",5300,Domestic supply quantity,tonnes,S
Commodity,2605..5510,2605,"Vegetables, Other",5510,Production,tonnes,S
Commodity,2605..5520,2605,"Vegetables, Other",5520,Feed,tonnes,S
Commodity,2605..5525,2605,"Vegetables, Other",5525,Seed,tonnes,S
Commodity,2605..5610,2605,"Vegetables, Other",5610,Import Quantity,tonnes,S
Commodity,2605..5910,2605,"Vegetables, Other",5910,Export Quantity,tonnes,S
Commodity,2611..5071,2611,"Oranges, Mandarines",5071,Stock Variation,tonnes,S
Commodity,2611..5120,2611,"Oranges, Mandarines",5120,Waste,tonnes,S
Commodity,2611..5130,2611,"Oranges, Mandarines",5130,Processing,tonnes,S
Commodity,2611..5141,2611,"Oranges, Mandarines",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2611..5153,2611,"Oranges, Mandarines",5153,Other uses,tonnes,S
Commodity,2611..5300,2611,"Oranges, Mandarines",5300,Domestic supply quantity,tonnes,S
Commodity,2611..5510,2611,"Oranges, Mandarines",5510,Production,tonnes,S
Commodity,2611..5610,2611,"Oranges, Mandarines",5610,Import Quantity,tonnes,S
Commodity,2611..5910,2611,"Oranges, Mandarines",5910,Export Quantity,tonnes,S
Commodity,2612..5071,2612,"Lemons, Limes and products",5071,Stock Variation,tonnes,S
Commodity,2612..5120,2612,"Lemons, Limes and products",5120,Waste,tonnes,S
Commodity,2612..5130,2612,"Lemons, Limes and products",5130,Processing,tonnes,S
Commodity,2612..5141,2612,"Lemons, Limes and products",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2612..5153,2612,"Lemons, Limes and products",5153,Other uses,tonnes,S
Commodity,2612..5300,2612,"Lemons, Limes and products",5300,Domestic supply quantity,tonnes,S
Commodity,2612..5510,2612,"Lemons, Limes and products",5510,Production,tonnes,S
Commodity,2612..5610,2612,"Lemons, Limes and products",5610,Import Quantity,tonnes,S
Commodity,2612..5910,2612,"Lemons, Limes and products",5910,Export Quantity,tonnes,S
Commodity,2613..5071,2613,Grapefruit and products,5071,Stock Variation,tonnes,S
Commodity,2613..5120,2613,Grapefruit and products,5120,Waste,tonnes,S
Commodity,2613..5130,2613,Grapefruit and products,5130,Processing,tonnes,S
Commodity,2613..5141,2613,Grapefruit and products,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2613..5153,2613,Grapefruit and products,5153,Other uses,tonnes,S
Commodity,2613..5300,2613,Grapefruit and products,5300,Domestic supply quantity,tonnes,S
Commodity,2613..5510,2613,Grapefruit and products,5510,Production,tonnes,S
Commodity,2613..5610,2613,Grapefruit and products,5610,Import Quantity,tonnes,S
Commodity,2613..5910,2613,Grapefruit and products,5910,Export Quantity,tonnes,S
Commodity,2614..5071,2614,"Citrus, Other",5071,Stock Variation,tonnes,S
Commodity,2614..5120,2614,"Citrus, Other",5120,Waste,tonnes,S
Commodity,2614..5130,2614,"Citrus, Other",5130,Processing,tonnes,S
Commodity,2614..5141,2614,"Citrus, Other",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2614..5153,2614,"Citrus, Other",5153,Other uses,tonnes,S
Commodity,2614..5300,2614,"Citrus, Other",5300,Domestic supply quantity,tonnes,S
Commodity,2614..5510,2614,"Citrus, Other",5510,Production,tonnes,S
Commodity,2614..5610,2614,"Citrus, Other",5610,Import Quantity,tonnes,S
Commodity,2614..5910,2614,"Citrus, Other",5910,Export Quantity,tonnes,S
Commodity,2615..5071,2615,Bananas,5071,Stock Variation,tonnes,S
Commodity,2615..5120,2615,Bananas,5120,Waste,tonnes,S
Commodity,2615..5130,2615,Bananas,5130,Processing,tonnes,S
Commodity,2615..5141,2615,Bananas,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2615..5153,2615,Bananas,5153,Other uses,tonnes,S
Commodity,2615..5300,2615,Bananas,5300,Domestic supply quantity,tonnes,S
Commodity,2615..5510,2615,Bananas,5510,Production,tonnes,S
Commodity,2615..5520,2615,Bananas,5520,Feed,tonnes,S
Commodity,2615..5610,2615,Bananas,5610,Import Quantity,tonnes,S
Commodity,2615..5910,2615,Bananas,5910,Export Quantity,tonnes,S
Commodity,2616..5120,2616,Plantains,5120,Waste,tonnes,S
Commodity,2616..5130,2616,Plantains,5130,Processing,tonnes,S
Commodity,2616..5141,2616,Plantains,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2616..5153,2616,Plantains,5153,Other uses,tonnes,S
Commodity,2616..5300,2616,Plantains,5300,Domestic supply quantity,tonnes,S
Commodity,2616..5510,2616,Plantains,5510,Production,tonnes,S
Commodity,2616..5520,2616,Plantains,5520,Feed,tonnes,S
Commodity,2616..5610,2616,Plantains,5610,Import Quantity,tonnes,S
Commodity,2616..5910,2616,Plantains,5910,Export Quantity,tonnes,S
Commodity,2617..5071,2617,Apples and products,5071,Stock Variation,tonnes,S
Commodity,2617..5120,2617,Apples and products,5120,Waste,tonnes,S
Commodity,2617..5130,2617,Apples and products,5130,Processing,tonnes,S
Commodity,2617..5141,2617,Apples and products,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2617..5153,2617,Apples and products,5153,Other uses,tonnes,S
Commodity,2617..5300,2617,Apples and products,5300,Domestic supply quantity,tonnes,S
Commodity,2617..5510,2617,Apples and products,5510,Production,tonnes,S
Commodity,2617..5520,2617,Apples and products,5520,Feed,tonnes,S
Commodity,2617..5610,2617,Apples and products,5610,Import Quantity,tonnes,S
Commodity,2617..5910,2617,Apples and products,5910,Export Quantity,tonnes,S
Commodity,2618..5071,2618,Pineapples and products,5071,Stock Variation,tonnes,S
Commodity,2618..5120,2618,Pineapples and products,5120,Waste,tonnes,S
Commodity,2618..5130,2618,Pineapples and products,5130,Processing,tonnes,S
Commodity,2618..5141,2618,Pineapples and products,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2618..5153,2618,Pineapples and products,5153,Other uses,tonnes,S
Commodity,2618..5300,2618,Pineapples and products,5300,Domestic supply quantity,tonnes,S
Commodity,2618..5510,2618,Pineapples and products,5510,Production,tonnes,S
Commodity,2618..5610,2618,Pineapples and products,5610,Import Quantity,tonnes,S
Commodity,2618..5910,2618,Pineapples and products,5910,Export Quantity,tonnes,S
Commodity,2619..5071,2619,Dates,5071,Stock Variation,tonnes,S
Commodity,2619..5120,2619,Dates,5120,Waste,tonnes,S
Commodity,2619..5141,2619,Dates,5141,Food supply quantity (tonnes),tonnes,S
Commodity,2619..5300,2619,Dates,5300,Domestic supply quantity,tonnes,S
Commodity,2619..5510,2619,Dates,5510,Production,tonnes,S
Commodity,2619..5610,2619,Dates,5610,Import Quantity,tonnes,S
Commodity,2619..5910,2619,Dates,5910,Export Quantity,tonnes,S
Commodity,2620..5071,2620,Grapes and products (excl wine),5071,Stock Variation,tonnes,S
Commodity,2620..5120,2620,Grapes and products (excl wine),5120,Waste,tonnes,S
Commodity,2620..5130,2620,Grapes and products (excl wine),5130,Processing,tonnes,S
Commodity,2620..5141,2620,Grapes and products (excl wine),5141,Food supply quantity (tonnes),tonnes,S
Commodity,2620..5153,2620,Grapes and products (excl wine),5153,Other uses,tonnes,S
Commodity,2620..5300,2620,Grapes and products (excl wine),5300,Domestic supply quantity,tonnes,S
Commodity,2620..5510,2620,Grapes and products (excl wine),5510,Production,tonnes,S
Commodity,2620..5610,2620,Grapes and products (excl wine),5610,Import Quantity,tonnes,S
Commodity,2620..5910,2620,Grapes and products (excl wine),5910,Export Quantity,tonnes,S
Commodity,2625..5071,2625,"Fruits, Other",5071,Stock Variation,tonnes,S
Commodity,2625..5120,2625,"Fruits, Other",5120,Waste,tonnes,S
Commodity,2625..5130,2625,"Fruits, Other",5130,Processing,tonnes,S
Commodity,2625..5141,2625,"Fruits, Other",5141,Food supply quantity (tonnes),tonnes,S
Commodity,2625..5153,2625,"Fruits, Other",5153,Other uses,tonnes,S
Commodity,2625..5300,2625,"Fruits, Other",5300,Domestic supply quantity,tonnes,S
Commodity,2625..5510,2625,"Fruits, Other",5510,Production,tonnes,S
Commodity,2625..5520,2625,"Fruits, Other",5520,Feed,tonnes,S
Commodity,2625..5610,2625,"Fruits, Other",5610,Import Quantity,tonnes,S
Commodity,2625..5910,2625,"Fruits, Other",5910,Export Quantity,tonnes,S
Commodity,2630..5071,2630,Coffee and products,5071,Stock Variation,tonnes,S
Commodity,2630..5120,2630,Coffee and products,5120,Waste,tonnes,S
Commodity,2630..5130,2630,Coffee and products,5130,Processing,tonnes,S
